ParticipantUID,ParticipantID,Location,Method,Route,MethodOrder,Run,SourceFile,TeleportSourceRow,AppearSourceRow,ProgressBannerSourceRow,TeleportTimestamp,AppearTimestamp,ProgressBannerTimestamp,StartPos_x,StartPos_y,StartPos_z,TargetPos_x,TargetPos_y,TargetPos_z,LandingPos_x,LandingPos_y,LandingPos_z,LandingOffset_x,LandingOffset_y,LandingOffset_z,TargetDistance2D,TargetDistance3D,ActualDisplacement2D,ActualDisplacement3D,LandingError2D,LandingError3D,DistanceBand100m,DistanceBandBalanced
SITE1_P04,P04,SITE1,map,B,1,2,P04_race_map_B_2.csv,12,13,14,14:11:12.494,14:11:12.494,14:11:15.517,-2183.000000,-155.100000,1969.900000,-2489.500000,-157.100000,2081.700000,-2493.200000,-155.500000,2078.700000,-3.700000,1.600000,-3.000000,326.253720,326.259850,328.727060,328.727303,4.763402,5.024938,300-400,200-350
SITE1_P04,P04,SITE1,map,B,1,2,P04_race_map_B_2.csv,16,17,18,14:11:18.834,14:11:18.834,14:11:20.622,-2493.200000,-155.500000,2078.800000,-2630.000000,-156.100000,2448.000000,-2627.900000,-154.500000,2446.300000,2.100000,1.600000,-1.700000,393.729450,393.729907,391.408150,391.409428,2.701851,3.140064,300-400,351-500
SITE1_P04,P04,SITE1,map,B,1,2,P04_race_map_B_2.csv,20,21,22,14:11:23.601,14:11:23.601,14:11:25.328,-2628.100000,-154.500000,2446.100000,-2978.700000,-155.900000,2306.500000,-2976.100000,-154.200000,2307.000000,2.600000,1.700000,0.500000,377.370534,377.373131,374.770343,374.770463,2.647640,3.146427,300-400,351-500
SITE1_P04,P04,SITE1,map,B,1,2,P04_race_map_B_2.csv,24,25,26,14:11:29.074,14:11:29.075,14:11:31.037,-2976.200000,-154.200000,2306.900000,-2999.000000,-156.000000,1931.000000,-2994.200000,-154.500000,1928.200000,4.800000,1.500000,-2.800000,376.590826,376.595127,379.127538,379.127657,5.556978,5.755867,300-400,351-500
SITE1_P04,P04,SITE1,map,C,1,3,P04_race_map_C_3.csv,4,5,6,14:12:36.334,14:12:36.334,14:12:39.288,-2003.100000,-141.900000,179.600000,-2299.700000,-147.700000,56.800000,-2296.500000,-146.100000,59.200000,3.200000,1.600000,2.400000,321.016199,321.068591,317.143059,317.170869,4.000000,4.308132,300-400,200-350
SITE1_P04,P04,SITE1,map,C,1,3,P04_race_map_C_3.csv,8,9,10,14:12:44.902,14:12:44.902,14:12:50.104,-2296.500000,-146.200000,59.200000,-2303.900000,-147.000000,-387.200000,-2303.400000,-145.400000,-390.100000,0.500000,1.600000,-2.900000,446.461331,446.462048,449.352979,449.353691,2.942788,3.349627,400-500,351-500
SITE1_P04,P04,SITE1,map,C,1,3,P04_race_map_C_3.csv,12,13,14,14:12:57.057,14:12:57.058,14:13:05.995,-2303.400000,-145.400000,-390.400000,-1943.900000,-143.600000,-367.100000,-1944.000000,-142.100000,-371.000000,-0.100000,1.500000,-3.900000,360.254271,360.258768,359.923214,359.938342,3.901282,4.179713,300-400,351-500
SITE1_P04,P04,SITE1,map,C,1,3,P04_race_map_C_3.csv,16,17,18,14:13:08.984,14:13:08.984,14:13:11.649,-1944.200000,-142.100000,-370.800000,-2025.000000,-148.600000,-798.000000,-2024.600000,-146.900000,-800.900000,0.400000,1.700000,-2.900000,434.774056,434.822642,437.550191,437.576519,2.927456,3.385262,400-500,351-500
SITE1_P04,P04,SITE1,map,C,1,3,P04_race_map_C_3.csv,20,21,22,14:13:14.923,14:13:14.923,14:13:17.099,-2024.600000,-146.900000,-800.900000,-1819.400000,-140.800000,-1190.000000,-1814.900000,-138.900000,-1192.300000,4.500000,1.900000,-2.300000,439.892998,439.935291,444.036091,444.108151,5.053712,5.399074,400-500,351-500
SITE1_P04,P04,SITE1,map,C,1,3,P04_race_map_C_3.csv,24,25,26,14:13:23.517,14:13:23.517,14:13:25.497,-1814.900000,-138.900000,-1192.300000,-1375.200000,-127.000000,-1014.300000,-1371.000000,-125.400000,-1017.400000,4.200000,1.600000,-3.100000,474.362825,474.512065,477.113425,477.304379,5.220153,5.459853,400-500,351-500
SITE1_P04,P04,SITE1,tsunami,A,2,7,P04_race_tsunami_A_7.csv,40,41,42,14:26:39.914,14:26:39.914,14:26:41.154,-219.800000,-109.200000,-1770.300000,-640.700000,-108.700000,-1512.100000,-647.300000,-107.100000,-1510.200000,-6.600000,1.600000,1.900000,493.785429,493.785682,500.408093,500.412500,6.868042,7.051950,400-500,351-500
SITE1_P04,P04,SITE1,tsunami,B,2,5,P04_race_tsunami_B_5.csv,4,5,6,14:23:31.328,14:23:31.328,14:23:33.052,-1587.400000,-148.100000,1834.200000,-1824.000000,-155.900000,2254.000000,-1825.200000,-154.300000,2256.900000,-1.200000,1.600000,2.900000,481.883388,481.946512,484.999103,485.038730,3.138471,3.522783,400-500,351-500
SITE1_P04,P04,SITE1,tsunami,B,2,5,P04_race_tsunami_B_5.csv,40,41,42,14:24:28.663,14:24:28.663,14:24:31.143,-2981.100000,-154.300000,2305.400000,-2999.000000,-156.000000,1931.000000,-3000.300000,-154.300000,1928.700000,-1.300000,1.700000,-2.300000,374.827654,374.831509,377.188984,377.188984,2.641969,3.141656,300-400,351-500
SITE1_P05,P05,SITE1,map,A,1,3,P05_race_map_A_3.csv,4,5,6,10:03:01.136,10:03:01.136,10:03:02.712,1364.500000,-136.900000,-2182.300000,1036.100000,-125.400000,-1926.600000,1040.900000,-124.000000,-1929.500000,4.800000,1.400000,-2.900000,416.207941,416.366785,410.639501,410.842074,5.608030,5.780138,400-500,351-500
SITE1_P05,P05,SITE1,map,A,1,3,P05_race_map_A_3.csv,8,9,10,10:03:05.294,10:03:05.294,10:03:07.523,1040.900000,-124.100000,-1929.500000,660.800000,-122.800000,-2101.300000,663.100000,-121.300000,-2104.800000,2.300000,1.500000,-3.500000,417.122584,417.124610,416.488811,416.498223,4.188078,4.448595,400-500,351-500
SITE1_P05,P05,SITE1,map,A,1,3,P05_race_map_A_3.csv,12,13,14,10:03:10.125,10:03:10.125,10:03:16.822,663.100000,-121.300000,-2104.800000,193.000000,-120.500000,-2075.600000,192.500000,-119.400000,-2070.500000,-0.500000,1.100000,5.100000,471.005998,471.006677,471.848334,471.852159,5.124451,5.241183,400-500,351-500
SITE1_P05,P05,SITE1,map,A,1,3,P05_race_map_A_3.csv,16,17,18,10:03:19.657,10:03:19.657,10:03:22.321,192.600000,-119.400000,-2070.500000,207.800000,-130.500000,-1742.200000,208.100000,-129.200000,-1739.100000,0.300000,1.300000,3.100000,328.651685,328.839079,331.762279,331.906990,3.114482,3.374907,300-400,200-350
SITE1_P05,P05,SITE1,map,A,1,3,P05_race_map_A_3.csv,20,21,22,10:03:25.137,10:03:25.137,10:03:27.100,208.100000,-129.200000,-1739.100000,-221.000000,-110.700000,-1770.000000,-218.700000,-109.500000,-1765.700000,2.300000,1.200000,4.300000,430.211134,430.608720,427.628109,428.081639,4.876474,5.021952,400-500,351-500
SITE1_P05,P05,SITE1,map,A,1,3,P05_race_map_A_3.csv,24,25,26,10:03:30.304,10:03:30.305,10:03:40.447,-218.700000,-109.500000,-1765.800000,-640.700000,-108.700000,-1512.100000,-642.600000,-107.200000,-1514.800000,-1.900000,1.500000,-2.700000,492.389774,492.390424,492.638011,492.643380,3.301515,3.626293,400-500,351-500
SITE1_P05,P05,SITE1,map,B,1,1,P05_race_map_B_1.csv,4,5,6,10:01:03.295,10:01:03.295,10:01:08.063,-1587.500000,-148.200000,1834.200000,-1824.000000,-155.900000,2254.000000,-1821.600000,-154.600000,2254.100000,2.400000,1.300000,0.100000,481.834297,481.895819,480.748188,480.790786,2.402082,2.731300,400-500,351-500
SITE1_P05,P05,SITE1,map,B,1,1,P05_race_map_B_1.csv,8,9,10,10:01:13.094,10:01:13.094,10:01:20.466,-1821.700000,-154.700000,2254.100000,-2183.500000,-156.800000,1969.600000,-2185.400000,-155.400000,1969.200000,-1.900000,1.400000,-0.400000,460.260242,460.265032,462.001840,462.002370,1.941649,2.393742,400-500,351-500
SITE1_P05,P05,SITE1,map,B,1,1,P05_race_map_B_1.csv,12,13,14,10:01:25.804,10:01:25.804,10:01:27.475,-2185.400000,-155.400000,1969.200000,-2489.500000,-157.100000,2081.700000,-2491.700000,-155.700000,2081.300000,-2.200000,1.400000,-0.400000,324.242286,324.246742,326.168821,326.168959,2.236068,2.638181,300-400,200-350
SITE1_P05,P05,SITE1,map,B,1,1,P05_race_map_B_1.csv,16,17,18,10:01:31.669,10:01:31.669,10:01:35.008,-2491.700000,-155.700000,2081.300000,-2630.000000,-156.100000,2448.000000,-2628.400000,-154.700000,2446.900000,1.600000,1.400000,-1.100000,391.912975,391.913179,390.320701,390.321982,1.941649,2.393742,300-400,351-500
SITE1_P05,P05,SITE1,map,B,1,1,P05_race_map_B_1.csv,25,26,27,10:01:49.115,10:01:49.115,10:01:52.792,-2981.700000,-154.600000,2306.900000,-2999.000000,-156.000000,1931.000000,-3001.900000,-154.400000,1927.200000,-2.900000,1.600000,-3.800000,376.297887,376.300492,380.236939,380.236992,4.780167,5.040833,300-400,351-500
SITE1_P05,P05,SITE1,map,C,1,2,P05_race_map_C_2.csv,4,5,6,10:02:12.093,10:02:12.093,10:02:13.400,-2003.300000,-141.900000,179.600000,-2299.700000,-147.700000,56.800000,-2296.700000,-146.400000,56.800000,3.000000,1.300000,0.000000,320.831420,320.883842,318.061944,318.093775,3.000000,3.269557,300-400,200-350
SITE1_P05,P05,SITE1,map,C,1,2,P05_race_map_C_2.csv,8,9,10,10:02:16.277,10:02:16.278,10:02:20.051,-2296.700000,-146.500000,56.800000,-2303.900000,-147.000000,-387.200000,-2304.400000,-145.600000,-391.400000,-0.500000,1.400000,-4.200000,444.058375,444.058656,448.266137,448.267041,4.229657,4.455334,400-500,351-500
SITE1_P05,P05,SITE1,map,C,1,2,P05_race_map_C_2.csv,12,13,14,10:02:23.685,10:02:23.685,10:02:25.945,-2304.400000,-145.600000,-391.300000,-1943.900000,-143.600000,-367.100000,-1943.100000,-142.100000,-364.900000,0.800000,1.500000,2.200000,361.311348,361.316883,362.263233,362.280140,2.340940,2.780288,300-400,351-500
SITE1_P05,P05,SITE1,map,C,1,2,P05_race_map_C_2.csv,16,17,18,10:02:28.262,10:02:28.262,10:02:30.765,-1943.200000,-142.200000,-365.000000,-2025.000000,-148.600000,-798.000000,-2023.800000,-147.200000,-800.800000,1.200000,1.400000,-2.800000,440.658870,440.705344,443.190704,443.218908,3.046309,3.352611,400-500,351-500
SITE1_P05,P05,SITE1,map,C,1,2,P05_race_map_C_2.csv,20,21,22,10:02:34.736,10:02:34.736,10:02:40.402,-2023.800000,-147.200000,-800.700000,-1819.400000,-140.800000,-1190.000000,-1817.200000,-139.200000,-1189.200000,2.200000,1.600000,0.800000,439.697453,439.744028,440.017966,440.090684,2.340940,2.835489,400-500,351-500
SITE1_P05,P05,SITE1,map,C,1,2,P05_race_map_C_2.csv,24,25,26,10:02:44.230,10:02:44.230,10:02:47.102,-1817.200000,-139.200000,-1189.100000,-1375.200000,-127.000000,-1014.300000,-1376.100000,-125.600000,-1016.300000,-0.900000,1.400000,-2.000000,475.309415,475.465961,473.739433,473.934605,2.193171,2.601922,400-500,351-500
SITE1_P05,P05,SITE1,tsunami,C,2,5,P05_race_tsunami_C_5.csv,28,29,30,10:09:48.530,10:09:48.530,10:09:49.955,-1941.500000,-142.000000,-366.300000,-2025.000000,-148.600000,-798.000000,-2021.100000,-147.100000,-796.400000,3.900000,1.500000,1.600000,439.701194,439.750725,437.403898,437.433629,4.215448,4.474371,400-500,351-500
SITE1_P06,P06,SITE1,map,A,1,2,P06_race_map_A_2.csv,4,5,6,11:23:15.784,11:23:15.784,11:23:20.058,1364.500000,-137.000000,-2182.300000,1036.100000,-125.400000,-1926.600000,1037.700000,-123.700000,-1929.200000,1.600000,1.700000,-2.600000,416.207941,416.369559,413.349549,413.563466,3.052868,3.494281,400-500,351-500
SITE1_P06,P06,SITE1,map,A,1,2,P06_race_map_A_2.csv,8,9,10,11:23:24.362,11:23:24.362,11:23:27.153,1037.600000,-123.800000,-1929.000000,660.800000,-122.800000,-2101.300000,659.200000,-121.100000,-2099.200000,-1.600000,1.700000,2.100000,414.325391,414.326598,414.915172,414.923957,2.640076,3.140064,400-500,351-500
SITE1_P06,P06,SITE1,map,A,1,2,P06_race_map_A_2.csv,12,13,14,11:23:30.749,11:23:30.749,11:23:33.199,659.200000,-121.200000,-2099.100000,193.000000,-120.500000,-2075.600000,194.900000,-118.900000,-2073.400000,1.900000,1.600000,2.200000,466.791913,466.792438,465.010731,465.016419,2.906888,3.318132,400-500,351-500
SITE1_P06,P06,SITE1,map,A,1,2,P06_race_map_A_2.csv,16,17,18,11:23:36.350,11:23:36.350,11:23:38.421,195.000000,-119.000000,-2073.300000,207.800000,-130.500000,-1742.200000,206.500000,-128.800000,-1740.600000,-1.300000,1.700000,1.600000,331.347325,331.546829,332.898693,333.042910,2.061553,2.672078,300-400,200-350
SITE1_P06,P06,SITE1,map,A,1,2,P06_race_map_A_2.csv,20,21,22,11:23:41.434,11:23:41.434,11:23:44.422,206.400000,-128.900000,-1740.500000,-221.000000,-110.700000,-1770.000000,-218.400000,-109.100000,-1769.300000,2.600000,1.600000,0.700000,428.416865,428.803277,425.775152,426.235287,2.692582,3.132092,400-500,351-500
SITE1_P06,P06,SITE1,map,A,1,2,P06_race_map_A_2.csv,24,25,26,11:23:47.319,11:23:47.319,11:23:49.775,-218.400000,-109.200000,-1769.300000,-640.700000,-108.700000,-1512.100000,-637.200000,-107.000000,-1509.700000,3.500000,1.700000,2.400000,494.458421,494.458674,492.732788,492.737699,4.243819,4.571652,400-500,351-500
SITE1_P06,P06,SITE1,map,B,1,3,P06_race_map_B_3.csv,4,5,6,11:24:09.277,11:24:09.277,11:24:12.068,-1587.500000,-148.200000,1834.300000,-1824.000000,-155.900000,2254.000000,-1821.900000,-154.200000,2250.500000,2.100000,1.700000,-3.500000,481.747174,481.808707,477.667039,477.704721,4.081666,4.421538,400-500,351-500
SITE1_P06,P06,SITE1,map,B,1,3,P06_race_map_B_3.csv,8,9,10,11:24:15.530,11:24:15.530,11:24:18.540,-1822.000000,-154.300000,2250.600000,-2183.500000,-156.800000,1969.600000,-2183.100000,-155.100000,1970.800000,0.400000,1.700000,1.200000,457.868158,457.874983,456.816429,456.817130,1.264911,2.118962,400-500,351-500
SITE1_P06,P06,SITE1,map,B,1,3,P06_race_map_B_3.csv,12,13,14,11:24:21.388,11:24:21.388,11:24:25.649,-2183.100000,-155.100000,1970.800000,-2489.500000,-157.100000,2081.700000,-2486.800000,-155.400000,2078.600000,2.700000,1.700000,-3.100000,325.852375,325.858512,322.264689,322.264829,4.110961,4.448595,300-400,200-350
SITE1_P06,P06,SITE1,map,B,1,3,P06_race_map_B_3.csv,16,17,18,11:24:28.606,11:24:28.607,11:24:35.727,-2486.800000,-155.500000,2078.700000,-2630.000000,-156.100000,2448.000000,-2627.500000,-154.400000,2445.400000,2.500000,1.700000,-2.600000,396.091820,396.092275,392.766317,392.767858,3.606938,3.987480,300-400,351-500
SITE1_P06,P06,SITE1,map,B,1,3,P06_race_map_B_3.csv,20,21,22,11:24:40.129,11:24:40.129,11:24:43.890,-2627.400000,-154.400000,2445.500000,-2978.700000,-155.900000,2306.500000,-2975.900000,-154.100000,2305.300000,2.800000,1.800000,-1.200000,377.799801,377.802779,375.643834,375.643954,3.046309,3.538361,300-400,351-500
SITE1_P06,P06,SITE1,map,B,1,3,P06_race_map_B_3.csv,24,25,26,11:24:47.742,11:24:47.742,11:24:50.740,-2975.800000,-154.200000,2305.300000,-2999.000000,-156.000000,1931.000000,-2999.100000,-154.200000,1930.500000,-0.100000,1.800000,-0.500000,375.018306,375.022626,375.523541,375.523541,0.509902,1.870829,300-400,351-500
SITE1_P06,P06,SITE1,map,C,1,1,P06_race_map_C_1.csv,7,8,9,11:21:38.994,11:21:38.994,11:21:43.596,-2007.200000,-142.400000,171.700000,-2299.700000,-147.700000,56.800000,-2300.900000,-145.800000,57.900000,-1.200000,1.900000,1.100000,314.258270,314.302959,314.976396,314.994746,1.627882,2.501999,300-400,200-350
SITE1_P06,P06,SITE1,map,C,1,1,P06_race_map_C_1.csv,11,12,13,11:21:54.012,11:21:54.012,11:21:58.531,-2300.900000,-146.000000,57.800000,-2303.900000,-147.000000,-387.200000,-2302.900000,-145.300000,-386.700000,1.000000,1.700000,0.500000,445.010112,445.011236,444.504499,444.505051,1.118034,2.034699,400-500,351-500
SITE1_P06,P06,SITE1,map,C,1,1,P06_race_map_C_1.csv,15,16,17,11:22:03.951,11:22:03.951,11:22:07.312,-2302.900000,-145.400000,-386.700000,-1943.900000,-143.600000,-367.100000,-1945.400000,-142.100000,-371.000000,-1.500000,1.500000,-3.900000,359.534644,359.539149,357.844575,357.859791,4.178516,4.439595,300-400,351-500
SITE1_P06,P06,SITE1,map,C,1,1,P06_race_map_C_1.csv,19,20,21,11:22:12.463,11:22:12.463,11:22:18.611,-1945.200000,-142.200000,-371.000000,-2025.000000,-148.600000,-798.000000,-2026.600000,-146.800000,-800.300000,-1.600000,1.800000,-2.300000,434.392726,434.439869,436.949024,436.973237,2.801785,3.330165,400-500,351-500
SITE1_P06,P06,SITE1,map,C,1,1,P06_race_map_C_1.csv,23,24,25,11:22:22.517,11:22:22.517,11:22:31.940,-2026.600000,-146.900000,-800.400000,-1819.400000,-140.800000,-1190.000000,-1821.100000,-139.200000,-1192.000000,-1.700000,1.600000,-2.000000,441.270892,441.313052,442.245192,442.312220,2.624881,3.074085,400-500,351-500
SITE1_P06,P06,SITE1,map,C,1,1,P06_race_map_C_1.csv,28,29,30,11:22:41.156,11:22:41.156,11:22:44.616,-1821.000000,-139.300000,-1192.100000,-1375.200000,-127.000000,-1014.300000,-1378.400000,-125.300000,-1012.900000,-3.200000,1.700000,1.400000,479.948414,480.105999,477.501204,477.706395,3.492850,3.884585,400-500,351-500
SITE1_P06,P06,SITE1,tsunami,A,2,5,P06_race_tsunami_A_5.csv,25,26,27,11:33:20.606,11:33:20.606,11:33:22.650,198.600000,-118.900000,-2074.700000,207.800000,-130.500000,-1742.200000,206.100000,-128.800000,-1740.200000,-1.700000,1.700000,2.000000,332.627254,332.829461,334.584070,334.730504,2.624881,3.127299,300-400,200-350
SITE1_P06,P06,SITE1,tsunami,A,2,5,P06_race_tsunami_A_5.csv,36,37,38,11:33:35.681,11:33:35.681,11:33:37.558,-222.300000,-109.000000,-1769.000000,-640.700000,-108.700000,-1512.100000,-646.200000,-106.900000,-1511.700000,-5.500000,1.800000,0.400000,490.974714,490.974806,495.877505,495.881952,5.514526,5.800862,400-500,351-500
SITE1_P06,P06,SITE1,tsunami,B,2,6,P06_race_tsunami_B_6.csv,11,12,13,11:34:06.973,11:34:06.974,11:34:08.522,-1827.100000,-154.100000,2255.300000,-2183.500000,-156.800000,1969.600000,-2182.500000,-155.000000,1973.700000,1.000000,1.800000,4.100000,456.777243,456.785223,453.439875,453.440768,4.220190,4.588028,400-500,351-500
SITE1_P06,P06,SITE1,tsunami,B,2,6,P06_race_tsunami_B_6.csv,15,16,17,11:34:11.402,11:34:11.402,11:34:13.404,-2182.500000,-155.000000,1973.800000,-2489.500000,-157.100000,2081.700000,-2485.100000,-155.400000,2078.600000,4.400000,1.700000,-3.100000,325.409603,325.416379,320.233977,320.234227,5.382379,5.644466,300-400,200-350
SITE1_P06,P06,SITE1,tsunami,B,2,6,P06_race_tsunami_B_6.csv,33,34,35,11:34:28.496,11:34:28.497,11:34:29.770,-2975.700000,-154.100000,2307.800000,-2999.000000,-156.000000,1931.000000,-3001.000000,-154.200000,1933.000000,-2.000000,1.800000,2.000000,377.519708,377.524489,375.652938,375.652952,2.828427,3.352611,300-400,351-500
SITE1_P07,P07,SITE1,map,A,3,10,P07_race_map_A_10.csv,4,5,6,13:28:52.845,13:28:52.846,13:28:54.913,1364.300000,-137.000000,-2182.400000,1036.100000,-125.400000,-1926.600000,1033.800000,-123.800000,-1926.100000,-2.300000,1.600000,0.500000,416.111620,416.273276,418.234312,418.442565,2.353720,2.846050,400-500,351-500
SITE1_P07,P07,SITE1,map,A,3,10,P07_race_map_A_10.csv,8,9,10,13:29:00.348,13:29:00.348,13:29:02.855,1033.800000,-123.900000,-1926.300000,660.800000,-122.800000,-2101.300000,659.300000,-121.200000,-2105.200000,-1.500000,1.600000,-3.900000,412.012136,412.013604,415.036697,415.045479,4.178516,4.474371,400-500,351-500
SITE1_P07,P07,SITE1,map,A,3,10,P07_race_map_A_10.csv,12,13,14,13:29:06.450,13:29:06.450,13:29:09.139,659.300000,-121.300000,-2105.200000,193.000000,-120.500000,-2075.600000,193.200000,-118.800000,-2076.700000,0.200000,1.700000,-1.100000,467.238537,467.239221,466.970513,466.977205,1.118034,2.034699,400-500,351-500
SITE1_P07,P07,SITE1,map,A,3,10,P07_race_map_A_10.csv,16,17,18,13:29:13.242,13:29:13.243,13:29:19.200,193.400000,-118.800000,-2076.500000,207.800000,-130.500000,-1742.200000,207.600000,-128.900000,-1744.600000,-0.200000,1.600000,-2.400000,334.609997,334.814486,332.203627,332.357127,2.408319,2.891366,300-400,200-350
SITE1_P07,P07,SITE1,map,A,3,10,P07_race_map_A_10.csv,20,21,22,13:29:23.821,13:29:23.821,13:29:25.899,207.500000,-129.000000,-1744.800000,-221.000000,-110.700000,-1770.000000,-222.000000,-109.100000,-1768.100000,-1.000000,1.600000,1.900000,429.240364,429.630283,430.131538,430.591628,2.147091,2.677686,400-500,351-500
SITE1_P07,P07,SITE1,map,A,3,10,P07_race_map_A_10.csv,24,25,26,13:29:30.041,13:29:30.041,13:29:31.921,-222.000000,-109.200000,-1768.100000,-640.700000,-108.700000,-1512.100000,-641.700000,-107.100000,-1511.800000,-1.000000,1.600000,0.300000,490.760318,490.760573,491.770048,491.774532,1.044031,1.910497,400-500,351-500
SITE1_P07,P07,SITE1,map,B,3,11,P07_race_map_B_11.csv,4,5,6,13:29:49.028,13:29:49.028,13:29:50.789,-1587.400000,-148.200000,1834.300000,-1824.000000,-155.900000,2254.000000,-1824.000000,-154.400000,2257.700000,0.000000,1.500000,3.700000,481.796274,481.857801,485.022804,485.062429,3.700000,3.992493,400-500,351-500
SITE1_P07,P07,SITE1,map,B,3,11,P07_race_map_B_11.csv,8,9,10,13:29:57.516,13:29:57.516,13:30:02.251,-1825.800000,-154.500000,2259.200000,-2183.500000,-156.800000,1969.600000,-2186.100000,-155.200000,1971.900000,-2.600000,1.600000,2.300000,460.236298,460.242045,460.822504,460.823035,3.471311,3.822303,400-500,351-500
SITE1_P07,P07,SITE1,map,B,3,11,P07_race_map_B_11.csv,12,13,14,13:30:06.820,13:30:06.820,13:30:08.830,-2186.100000,-155.300000,1972.100000,-2489.500000,-157.100000,2081.700000,-2490.700000,-155.600000,2082.900000,-1.200000,1.500000,1.200000,322.589088,322.594110,324.126210,324.126349,1.697056,2.264950,300-400,200-350
SITE1_P07,P07,SITE1,map,B,3,11,P07_race_map_B_11.csv,16,17,18,13:30:12.705,13:30:12.706,13:30:14.363,-2490.700000,-155.600000,2083.000000,-2630.000000,-156.100000,2448.000000,-2632.600000,-154.600000,2452.800000,-2.600000,1.500000,4.800000,390.678244,390.678564,396.090457,396.091719,5.458938,5.661272,300-400,351-500
SITE1_P07,P07,SITE1,map,B,3,11,P07_race_map_B_11.csv,20,21,22,13:30:18.655,13:30:18.656,13:30:20.763,-2632.700000,-154.700000,2452.600000,-2978.700000,-155.900000,2306.500000,-2982.000000,-154.400000,2304.000000,-3.300000,1.500000,-2.500000,375.581163,375.583080,379.595113,379.595232,4.140048,4.403408,300-400,351-500
SITE1_P07,P07,SITE1,map,B,3,11,P07_race_map_B_11.csv,24,25,26,13:30:26.447,13:30:26.447,13:30:28.793,-2982.000000,-154.500000,2304.000000,-2999.000000,-156.000000,1931.000000,-3000.000000,-154.300000,1932.600000,-1.000000,1.700000,1.600000,373.387198,373.390211,371.835932,371.835985,1.886796,2.539685,300-400,351-500
SITE1_P07,P07,SITE1,map,C,3,9,P07_race_map_C_9.csv,8,9,10,13:27:56.130,13:27:56.130,13:27:59.514,-2301.500000,-146.200000,60.200000,-2303.900000,-147.000000,-387.200000,-2300.400000,-145.500000,-387.800000,3.500000,1.500000,-0.600000,447.406437,447.407152,448.001350,448.001897,3.551056,3.854867,400-500,351-500
SITE1_P07,P07,SITE1,map,C,3,9,P07_race_map_C_9.csv,12,13,14,13:28:06.496,13:28:06.496,13:28:08.298,-2300.400000,-145.600000,-387.900000,-1943.900000,-143.600000,-367.100000,-1942.900000,-142.000000,-364.400000,1.000000,1.600000,2.700000,357.106273,357.111873,358.271545,358.289631,2.879236,3.293934,300-400,351-500
